1.414213562373095101e+02,-3.926990816987241395e+00
1.386217876093076597e+02,-3.947396147673779332e+00
1.358823020117042404e+02,-3.968633396085829546e+00
1.332066064427737047e+02,-3.990734129519928786e+00
1.305986217385160728e+02,-4.013729155663226855e+00
1.280624847486569706e+02,-4.037648038161137265e+00
1.256025477448606580e+02,-4.062518530972742070e+00
1.232233744059949032e+02,-4.088365927407933142e+00
1.209297316626477965e+02,-4.115212322292012281e+00
1.187265766372466373e+02,-4.143075789284027977e+00
1.166190378969060077e+02,-4.171969480114105622e+00
1.146123902551552192e+02,-4.201900658467914162e+00
1.127120224288429711e+02,-4.232869688392093543e+00
1.109233969908963786e+02,-4.264869005227519771e+00
1.092520022699813040e+02,-4.297882105799903485e+00
1.077032961426900783e+02,-4.331882603272324772e+00
1.062826420446913858e+02,-4.366833399802978022e+00
1.049952379872535033e+02,-4.402686035842233281e+00
1.038460398859773619e+02,-4.439380277297979127e+00
1.028396810574595293e+02,-4.476843999663826068e+00
1.019803902718556969e+02,-4.514993420534809232e+00
1.012719112093773077e+02,-4.553733718198287761e+00
1.007174264961133758e+02,-4.592960054366351130e+00
1.003194896318756264e+02,-4.632558994672452357e+00
1.000799680255744306e+02,-4.672410293261400227e+00
1.000000000000000000e+02,1.570796326794896558e+00
1.000799680255744306e+02,1.530817639671606667e+00
1.003194896318756264e+02,1.490966341082659241e+00
1.007174264961133758e+02,1.451367400776558236e+00
1.012719112093773077e+02,1.412141064608495089e+00
1.019803902718556969e+02,1.373400766945015894e+00
1.028396810574595293e+02,1.335251346074033396e+00
1.038460398859773619e+02,1.297787623708186011e+00
1.049952379872535033e+02,1.261093382252440387e+00
1.062826420446913858e+02,1.225240746213184462e+00
1.077032961426900783e+02,1.190289949682531656e+00
1.092520022699813040e+02,1.156289452210110813e+00
1.109233969908963786e+02,1.123276351637726655e+00
1.127120224288429711e+02,1.091277034802300427e+00
1.146123902551552192e+02,1.060308004878120824e+00
1.166190378969060077e+02,1.030376826524312506e+00
1.187265766372466373e+02,1.001483135694234639e+00
1.209297316626477965e+02,9.736196687022190543e-01
1.232233744059949032e+02,9.467732738181398044e-01
1.256025477448606580e+02,9.209258773829490652e-01
1.280624847486569706e+02,8.960553845713439269e-01
1.305986217385160728e+02,8.721365020734334061e-01
1.332066064427737047e+02,8.491414759301354476e-01
1.358823020117042404e+02,8.270407424960366516e-01
1.386217876093076597e+02,8.058034940839864380e-01
1.414213562373095101e+02,3.926990816987241395e+00
1.386217876093076597e+02,3.947396147673779332e+00
1.358823020117042404e+02,3.968633396085829546e+00
1.332066064427737047e+02,3.990734129519928786e+00
1.305986217385160728e+02,4.013729155663226855e+00
1.280624847486569706e+02,4.037648038161137265e+00
1.256025477448606580e+02,4.062518530972742070e+00
1.232233744059949032e+02,4.088365927407933142e+00
1.209297316626477965e+02,4.115212322292012281e+00
1.187265766372466373e+02,4.143075789284027977e+00
1.166190378969060077e+02,4.171969480114105622e+00
1.146123902551552192e+02,4.201900658467914162e+00
1.127120224288429711e+02,4.232869688392093543e+00
1.109233969908963786e+02,4.264869005227519771e+00
1.092520022699813040e+02,4.297882105799903485e+00
1.077032961426900783e+02,4.331882603272324772e+00
1.062826420446913858e+02,4.366833399802978022e+00
1.049952379872535033e+02,4.402686035842233281e+00
1.038460398859773619e+02,4.439380277297979127e+00
1.028396810574595293e+02,4.476843999663826068e+00
1.019803902718556969e+02,4.514993420534809232e+00
1.012719112093773077e+02,4.553733718198287761e+00
1.007174264961133758e+02,4.592960054366351130e+00
1.003194896318756264e+02,4.632558994672452357e+00
1.000799680255744306e+02,4.672410293261400227e+00
1.000000000000000000e+02,-1.570796326794896558e+00
1.000799680255744306e+02,-1.530817639671606667e+00
1.003194896318756264e+02,-1.490966341082659241e+00
1.007174264961133758e+02,-1.451367400776558236e+00
1.012719112093773077e+02,-1.412141064608495089e+00
1.019803902718556969e+02,-1.373400766945015894e+00
1.028396810574595293e+02,-1.335251346074033396e+00
1.038460398859773619e+02,-1.297787623708186011e+00
1.049952379872535033e+02,-1.261093382252440387e+00
1.062826420446913858e+02,-1.225240746213184462e+00
1.077032961426900783e+02,-1.190289949682531656e+00
1.092520022699813040e+02,-1.156289452210110813e+00
1.109233969908963786e+02,-1.123276351637726655e+00
1.127120224288429711e+02,-1.091277034802300427e+00
1.146123902551552192e+02,-1.060308004878120824e+00
1.166190378969060077e+02,-1.030376826524312506e+00
1.187265766372466373e+02,-1.001483135694234639e+00
1.209297316626477965e+02,-9.736196687022190543e-01
1.232233744059949032e+02,-9.467732738181398044e-01
1.256025477448606580e+02,-9.209258773829490652e-01
1.280624847486569706e+02,-8.960553845713439269e-01
1.305986217385160728e+02,-8.721365020734334061e-01
1.332066064427737047e+02,-8.491414759301354476e-01
1.358823020117042404e+02,-8.270407424960366516e-01
1.386217876093076597e+02,-8.058034940839864380e-01
1.414213562373095101e+02,-7.853981633974482790e-01
1.386217876093076597e+02,-7.649928327109102311e-01
1.358823020117042404e+02,-7.437555842988599064e-01
1.332066064427737047e+02,-7.216548508647612215e-01
1.305986217385160728e+02,-6.986598247214631519e-01
1.280624847486569706e+02,-6.747409422235527421e-01
1.256025477448606580e+02,-6.498704494119476038e-01
1.232233744059949032e+02,-6.240230529767568646e-01
1.209297316626477965e+02,-5.971766580926776147e-01
1.187265766372466373e+02,-5.693131911006619195e-01
1.166190378969060077e+02,-5.404195002705841633e-01
1.146123902551552192e+02,-5.104883219167758446e-01
1.127120224288429711e+02,-4.795192919925961861e-01
1.109233969908963786e+02,-4.475199751571698470e-01
1.092520022699813040e+02,-4.145068745847859670e-01
1.077032961426900783e+02,-3.805063771123649019e-01
1.062826420446913858e+02,-3.455555805817121517e-01
1.049952379872535033e+02,-3.097029445424562266e-01
1.038460398859773619e+02,-2.730087030867106024e-01
1.028396810574595293e+02,-2.355449807208633284e-01
1.019803902718556969e+02,-1.973955598498807751e-01
1.012719112093773077e+02,-1.586552621864014134e-01
1.007174264961133758e+02,-1.194289260183384466e-01
1.003194896318756264e+02,-7.982998571223731687e-02
1.000799680255744306e+02,-3.997868712329004370e-02
1.000000000000000000e+02,0.000000000000000000e+00
1.000799680255744306e+02,3.997868712329004370e-02
1.003194896318756264e+02,7.982998571223731687e-02
1.007174264961133758e+02,1.194289260183384466e-01
1.012719112093773077e+02,1.586552621864014134e-01
1.019803902718556969e+02,1.973955598498807751e-01
1.028396810574595293e+02,2.355449807208633284e-01
1.038460398859773619e+02,2.730087030867106024e-01
1.049952379872535033e+02,3.097029445424562266e-01
1.062826420446913858e+02,3.455555805817121517e-01
1.077032961426900783e+02,3.805063771123649019e-01
1.092520022699813040e+02,4.145068745847859670e-01
1.109233969908963786e+02,4.475199751571698470e-01
1.127120224288429711e+02,4.795192919925961861e-01
1.146123902551552192e+02,5.104883219167758446e-01
1.166190378969060077e+02,5.404195002705841633e-01
1.187265766372466373e+02,5.693131911006619195e-01
1.209297316626477965e+02,5.971766580926776147e-01
1.232233744059949032e+02,6.240230529767568646e-01
1.256025477448606580e+02,6.498704494119476038e-01
1.280624847486569706e+02,6.747409422235527421e-01
1.305986217385160728e+02,6.986598247214631519e-01
1.332066064427737047e+02,7.216548508647612215e-01
1.358823020117042404e+02,7.437555842988599064e-01
1.386217876093076597e+02,7.649928327109102311e-01
1.414213562373095101e+02,3.926990816987241395e+00
1.386217876093076597e+02,3.906585486300703458e+00
1.358823020117042404e+02,3.885348237888653244e+00
1.332066064427737047e+02,3.863247504454554448e+00
1.305986217385160728e+02,3.840252478311256379e+00
1.280624847486569706e+02,3.816333595813345969e+00
1.256025477448606580e+02,3.791463103001740720e+00
1.232233744059949032e+02,3.765615706566550092e+00
1.209297316626477965e+02,3.738769311682470509e+00
1.187265766372466373e+02,3.710905844690454813e+00
1.166190378969060077e+02,3.682012153860377168e+00
1.146123902551552192e+02,3.652080975506569072e+00
1.127120224288429711e+02,3.621111945582389247e+00
1.109233969908963786e+02,3.589112628746963019e+00
1.092520022699813040e+02,3.556099528174579305e+00
1.077032961426900783e+02,3.522099030702158018e+00
1.062826420446913858e+02,3.487148234171505212e+00
1.049952379872535033e+02,3.451295598132249509e+00
1.038460398859773619e+02,3.414601356676503663e+00
1.028396810574595293e+02,3.377137634310656278e+00
1.019803902718556969e+02,3.338988213439674002e+00
1.012719112093773077e+02,3.300247915776194585e+00
1.007174264961133758e+02,3.261021579608131660e+00
1.003194896318756264e+02,3.221422639302030433e+00
1.000799680255744306e+02,3.181571340713083007e+00
1.000000000000000000e+02,3.141592653589793116e+00
1.000799680255744306e+02,-3.181571340713083007e+00
1.003194896318756264e+02,-3.221422639302030433e+00
1.007174264961133758e+02,-3.261021579608131660e+00
1.012719112093773077e+02,-3.300247915776194585e+00
1.019803902718556969e+02,-3.338988213439674002e+00
1.028396810574595293e+02,-3.377137634310656278e+00
1.038460398859773619e+02,-3.414601356676503663e+00
1.049952379872535033e+02,-3.451295598132249509e+00
1.062826420446913858e+02,-3.487148234171505212e+00
1.077032961426900783e+02,-3.522099030702158018e+00
1.092520022699813040e+02,-3.556099528174579305e+00
1.109233969908963786e+02,-3.589112628746963019e+00
1.127120224288429711e+02,-3.621111945582389247e+00
1.146123902551552192e+02,-3.652080975506569072e+00
1.166190378969060077e+02,-3.682012153860377168e+00
1.187265766372466373e+02,-3.710905844690454813e+00
1.209297316626477965e+02,-3.738769311682470509e+00
1.232233744059949032e+02,-3.765615706566550092e+00
1.256025477448606580e+02,-3.791463103001740720e+00
1.280624847486569706e+02,-3.816333595813345969e+00
1.305986217385160728e+02,-3.840252478311256379e+00
1.332066064427737047e+02,-3.863247504454554448e+00
1.358823020117042404e+02,-3.885348237888653244e+00
1.386217876093076597e+02,-3.906585486300703458e+00
